adult,genre_ids,id,original_language,popularity,release_date,title,video,vote_average,vote_count
FALSE,"[28, 16, 878]",303857,ja,77.552,18-04-2015,Dragon Ball Z: Resurrection 'F',FALSE,6.822,1734
FALSE,"[27, 9648, 53]",298250,en,68.596,25-10-2017,Jigsaw,FALSE,6.225,3442
FALSE,"[10751, 35, 28, 12, 878]",790493,en,61.009,22-09-2023,Spy Kids: Armageddon,FALSE,6.4,100
FALSE,"[16, 10751, 35, 12]",950,en,61.483,29-03-2006,Ice Age: The Meltdown,FALSE,6.692,9194
FALSE,"[53, 28, 18, 878]",61791,en,71.233,03-08-2011,Rise of the Planet of the Apes,FALSE,7.295,10944
FALSE,"[28, 53, 18]",524047,en,69.742,29-07-2020,Greenland,FALSE,7.148,4108
FALSE,"[28, 36]",1049951,en,75.057,21-04-2023,Viking: Bloodlust,FALSE,6.9,65
FALSE,"[10751, 35, 14]",531219,en,70.024,26-10-2020,Roald Dahl's The Witches,FALSE,6.385,2624
FALSE,"[18, 16, 10751, 35]",51052,en,67.945,10-11-2011,Arthur Christmas,FALSE,6.772,1348
FALSE,"[878, 9648, 53, 28]",238615,en,90.856,10-07-2015,Self/less,FALSE,6.408,2926
FALSE,"[27, 53]",913673,en,59.297,14-04-2023,Nefarious,FALSE,7,140
FALSE,[27],215,en,55.969,28-10-2005,Saw II,FALSE,6.581,5002
FALSE,"[14, 16, 10751]",8392,ja,71.714,16-04-1988,My Neighbor Totoro,FALSE,8.069,7271
FALSE,"[28, 12, 18, 10751]",38575,en,70.716,10-06-2010,The Karate Kid,FALSE,6.532,5623
FALSE,"[18, 878, 9648]",329865,en,81.214,10-11-2016,Arrival,FALSE,7.592,16737
FALSE,[35],425134,en,44.961,06-03-2017,How to Be a Latin Lover,FALSE,6.9,578
FALSE,"[878, 28, 12, 53]",336843,en,64.638,10-01-2018,Maze Runner: The Death Cure,FALSE,7.108,7245
FALSE,"[878, 28, 12, 53]",106,en,64.546,12-06-1987,Predator,FALSE,7.514,7416
FALSE,"[80, 18, 53]",242,en,64.535,25-12-1990,The Godfather Part III,FALSE,7.425,5734
FALSE,"[16, 12, 10751, 14, 35, 28]",49519,en,64.534,15-03-2013,The Croods,FALSE,6.914,6693
FALSE,"[53, 80, 28]",265208,en,64.502,14-01-2015,Wild Card,FALSE,5.64,1641
FALSE,"[12, 28, 36, 18]",796185,fr,64.453,05-04-2023,The Three Musketeers: D'Artagnan,FALSE,7.126,784
FALSE,"[27, 14, 28]",644124,it,64.392,28-10-2022,Dampyr,FALSE,6.385,104
FALSE,"[28, 53]",926680,en,64.39,11-04-2023,Breakout,FALSE,4.2,18
FALSE,"[35, 18]",112160,fr,64.362,09-05-2012,Sexual Chronicles of a French Family,FALSE,5.166,283
FALSE,"[28, 12]",177677,en,64.277,23-07-2015,Mission: Impossible - Rogue Nation,FALSE,7.195,8309
FALSE,"[10751, 16, 14, 12, 35]",400160,en,64.273,14-08-2020,The SpongeBob Movie: Sponge on the Run,FALSE,7.5,2736
FALSE,"[28, 80, 18]",272,en,64.263,10-06-2005,Batman Begins,FALSE,7.703,19834
FALSE,"[18, 10749]",24402,fr,64.262,25-06-1974,Emmanuelle,FALSE,6,712
FALSE,"[14, 12, 28, 10751, 10749]",102651,en,64.244,28-05-2014,Maleficent,FALSE,7.092,12579
FALSE,[35],4247,en,64.224,07-07-2000,Scary Movie,FALSE,6.352,6497
FALSE,"[18, 10749]",39412,fr,64.177,14-10-1977,Emmanuelle 3,FALSE,4.4,56
FALSE,"[12, 28]",85,en,64.16,12-06-1981,Raiders of the Lost Ark,FALSE,7.927,11670
FALSE,[18],844409,en,64.095,27-04-2023,The Unlikely Pilgrimage of Harold Fry,FALSE,6.7,50
FALSE,"[28, 18]",307081,en,64.068,24-03-2015,Southpaw,FALSE,7.366,5233
FALSE,"[35, 18, 10749]",1058620,en,64.067,20-10-2023,The Persian Version,FALSE,6.278,9
FALSE,"[10751, 35]",34672,en,64.033,21-10-2004,Chestnut: Hero of Central Park,FALSE,7.243,191
FALSE,"[16, 10751]",11544,en,63.956,21-06-2002,Lilo & Stitch,FALSE,7.52,5744
FALSE,"[28, 12, 53]",1149381,pl,63.932,02-08-2023,Soulcatcher,FALSE,6.546,241
FALSE,"[35, 18, 36]",792293,en,63.927,15-09-2023,Dumb Money,FALSE,6.7,160
FALSE,"[28, 35, 10749]",22538,en,63.897,12-08-2010,Scott Pilgrim vs. the World,FALSE,7.482,7313
FALSE,"[14, 12, 28]",57158,en,63.862,11-12-2013,The Hobbit: The Desolation of Smaug,FALSE,7.572,12409
FALSE,"[16, 28, 10751, 35, 878]",539681,en,63.81,27-07-2022,DC League of Super-Pets,FALSE,7.31,1375
FALSE,"[16, 35, 10751]",93456,en,63.783,26-06-2013,Despicable Me 2,FALSE,6.918,10640
FALSE,"[35, 10749]",6957,en,63.752,11-08-2005,The 40 Year Old Virgin,FALSE,6.38,6297
FALSE,"[18, 10749, 53]",1196660,tl,63.749,08-12-2023,Haslers,FALSE,0,0
FALSE,"[53, 18, 878]",450465,en,63.703,16-01-2019,Glass,FALSE,6.7,7888
FALSE,"[53, 28, 80, 18]",1039690,en,63.592,19-10-2023,Desperation Road,FALSE,7,59
FALSE,"[35, 14, 27, 53]",551804,en,63.552,12-11-2020,Freaky,FALSE,6.6,1459
FALSE,"[12, 10751, 18]",481848,en,63.432,19-02-2020,The Call of the Wild,FALSE,7.57,3452
FALSE,"[18, 35]",194662,en,63.391,17-10-2014,Birdman or (The Unexpected Virtue of Ignorance),FALSE,7.47,12269
FALSE,"[10751, 35, 14, 12]",448119,en,63.224,02-01-2020,Dolittle,FALSE,6.631,3442
FALSE,"[10751, 16, 12, 35]",455411,en,63.223,28-06-2017,Tom and Jerry: Willy Wonka and the Chocolate Factory,FALSE,6.6,116
FALSE,[18],389,en,63.167,10-04-1957,12 Angry Men,FALSE,8.5,7861
FALSE,"[18, 35]",180863,en,63.161,27-01-2017,T2 Trainspotting,FALSE,6.945,2945
FALSE,"[27, 878]",584004,en,63.144,27-04-2023,Resurrected,FALSE,6.7,34
FALSE,"[16, 35, 10751]",35,en,63.141,25-07-2007,The Simpsons Movie,FALSE,7,7521
FALSE,"[18, 878, 53]",6479,en,63.127,12-12-2007,I Am Legend,FALSE,7.201,14874
FALSE,"[10751, 14, 12]",329996,en,63.09,27-03-2019,Dumbo,FALSE,6.636,4119
FALSE,"[28, 12, 35, 10751, 878]",308531,en,63.088,01-06-2016,Teenage Mutant Ninja Turtles: Out of the Shadows,FALSE,6.012,3288
FALSE,"[28, 18, 80, 35]",1077600,ja,63.085,24-03-2023,Baby Assassins 2 Babies,FALSE,6.8,10
FALSE,"[28, 53]",1171541,en,63.069,26-09-2023,Sniper: G.R.I.T. - Global Response & Intelligence Team,FALSE,6.799,87
FALSE,[18],50014,en,62.962,09-08-2011,The Help,FALSE,8.203,7651
FALSE,[35],197640,de,62.953,07-10-1977,Three Swedish Girls in Upper Bavaria,FALSE,5.5,12
FALSE,"[16, 12, 35, 10751, 18]",9023,en,62.952,24-05-2002,Spirit: Stallion of the Cimarron,FALSE,7.696,4299
FALSE,"[28, 18, 14]",274857,en,62.877,10-05-2017,King Arthur: Legend of the Sword,FALSE,6.543,5403
FALSE,"[16, 28, 80, 9648]",1047041,ja,62.823,14-04-2023,Detective Conan: Black Iron Submarine,FALSE,6.653,59
FALSE,"[16, 10751, 14, 12, 35]",417859,en,62.784,27-10-2011,Puss in Boots,FALSE,6.552,3650
FALSE,"[10749, 35, 18]",1202584,no,62.709,06-12-2023,Christmas As Usual,FALSE,5.838,37
FALSE,"[10749, 18, 35]",988078,es,62.709,23-06-2023,Through My Window: Across the Sea,FALSE,6.539,600
FALSE,"[27, 53, 80]",11917,en,62.661,23-10-2008,Saw V,FALSE,6.167,3236
FALSE,[27],138544,en,62.656,13-10-2012,American Horror House,FALSE,6.1,30
FALSE,"[878, 18, 10749]",38,en,62.604,19-03-2004,Eternal Sunshine of the Spotless Mind,FALSE,8.101,13915
FALSE,"[14, 35, 10751]",642885,en,62.551,30-09-2022,Hocus Pocus 2,FALSE,7.308,1509
FALSE,"[28, 53, 35]",739405,en,62.545,04-01-2023,Operation Fortune: Ruse de Guerre,FALSE,6.571,1134
FALSE,"[14, 27, 28]",60304,en,62.502,17-01-2013,Hansel & Gretel: Witch Hunters,FALSE,6.036,6376
FALSE,"[35, 27]",43593,en,62.469,20-08-2010,Piranha 3D,FALSE,5.393,2038
FALSE,"[16, 35, 10751, 37, 12]",44896,en,62.454,02-03-2011,Rango,FALSE,6.833,6068
FALSE,"[28, 27, 53]",986070,en,62.44,26-05-2023,The Wrath of Becky,FALSE,6.5,193
FALSE,"[28, 53]",552688,en,62.404,04-05-2023,The Mother,FALSE,6.733,1058
FALSE,"[80, 53]",158011,en,62.379,14-03-2013,The Call,FALSE,6.796,2749
FALSE,"[16, 18, 10402]",887870,ja,62.315,17-02-2023,Blue Giant,FALSE,8.6,9
FALSE,"[12, 28, 878]",72545,en,62.27,19-01-2012,Journey 2: The Mysterious Island,FALSE,6.148,4002
FALSE,"[10749, 18, 35]",1016121,en,62.251,04-04-2023,Beautiful Disaster,FALSE,6.603,516
FALSE,"[14, 18, 35, 10751]",11395,en,62.24,11-11-1994,The Santa Clause,FALSE,6.453,1890
FALSE,"[12, 14, 10402, 10751]",818110,en,62.236,30-09-2022,The Magic Flute,FALSE,6.461,75
FALSE,"[53, 35]",1160025,ar,62.173,08-09-2023,NAGA,FALSE,5.55,10
FALSE,"[878, 12, 9648]",70981,en,62.142,30-05-2012,Prometheus,FALSE,6.543,11414
FALSE,"[14, 12, 10751]",532639,en,62.138,07-09-2022,Pinocchio,FALSE,6.415,1458
FALSE,"[28, 80, 18, 53]",49026,en,62.104,17-07-2012,The Dark Knight Rises,FALSE,7.777,21598
FALSE,"[10751, 16, 12]",9325,en,62.081,18-10-1967,The Jungle Book,FALSE,7.275,5871
FALSE,"[28, 53, 80]",22004,en,62.06,25-12-1992,Trespass,FALSE,6.276,170
FALSE,"[28, 53, 80, 12]",399361,en,62.018,06-03-2019,Triple Frontier,FALSE,6.301,2966
FALSE,"[14, 35]",1189198,en,61.986,22-11-2023,Genie,FALSE,7.37,69
FALSE,[18],1075813,zh,61.892,18-02-2023,Green Night,FALSE,5.5,4
FALSE,[99],1211814,en,61.866,12-12-2023,Trees and Other Entanglements,FALSE,6.5,2
FALSE,[99],1211814,en,86.612,12-12-2023,Trees and Other Entanglements,FALSE,6.5,2
FALSE,[35],57214,en,76.98,01-03-2012,Project X,FALSE,6.847,5942
FALSE,"[35, 80]",9072,en,69.669,31-08-2006,Little Man,FALSE,5.879,1585
FALSE,"[35, 53, 27]",593643,en,74.508,17-11-2022,The Menu,FALSE,7.193,3949
FALSE,"[878, 28, 12, 10751]",620705,en,77.847,12-05-2023,Crater,FALSE,6.72,216
FALSE,"[27, 53]",13186,en,69.009,25-08-2007,Wrong Turn 2: Dead End,FALSE,6.1,1270
FALSE,"[10749, 18]",1044302,tr,55.054,24-11-2023,Last Call for Istanbul,FALSE,6.447,66
FALSE,"[16, 28, 12, 878]",768744,ja,56.023,06-08-2021,My Hero Academia: World Heroes' Mission,FALSE,7.585,451
FALSE,"[12, 36, 10752, 28]",652,en,74.95,13-05-2004,Troy,FALSE,7.152,9513
FALSE,[99],645488,en,86.3,26-03-2019,Aquaman: Heroines of Atlantis,FALSE,6,36
FALSE,"[18, 10749]",1366,en,65.596,21-11-1976,Rocky,FALSE,7.789,7282
FALSE,"[28, 12, 14]",297761,en,62.754,03-08-2016,Suicide Squad,FALSE,5.911,20283
FALSE,[18],795514,en,82.408,17-03-2021,The Fallout,FALSE,7.684,940
FALSE,"[53, 9648]",401981,en,54.643,28-02-2018,Red Sparrow,FALSE,6.537,5662
FALSE,[35],296099,en,69.487,28-07-2015,Vacation,FALSE,6.3,3505
FALSE,"[12, 16, 35, 10751]",127380,en,52.749,16-06-2016,Finding Dory,FALSE,7.042,11517
FALSE,"[10749, 18, 37]",698508,en,84.256,21-01-2022,Redeeming Love,FALSE,7.848,313
FALSE,"[28, 12, 53, 10752]",1369,en,62.477,21-05-1985,Rambo: First Blood Part II,FALSE,6.6,3598
FALSE,"[12, 28, 53]",36557,en,69.128,14-11-2006,Casino Royale,FALSE,7.548,10106
FALSE,"[28, 18]",312221,en,72.523,25-11-2015,Creed,FALSE,7.416,7047
FALSE,"[80, 53]",372343,en,54.718,12-10-2017,The Snowman,FALSE,5.2,2118
FALSE,[18],47570,en,67.512,03-11-1971,Maid in Sweden,FALSE,4.4,27
FALSE,"[53, 28, 12, 878]",44833,en,58.901,11-04-2012,Battleship,FALSE,5.8,5191
FALSE,"[16, 10751, 878, 14]",265712,ja,74.701,08-08-2014,Stand by Me Doraemon,FALSE,7.318,481
FALSE,"[28, 12, 53]",76163,en,50.949,08-08-2012,The Expendables 2,FALSE,6.332,6389
FALSE,"[12, 10751, 14]",241259,en,62.648,25-05-2016,Alice Through the Looking Glass,FALSE,6.553,6092
FALSE,"[14, 35, 18]",9647,en,63.141,22-11-1988,Scrooged,FALSE,6.794,1370
FALSE,"[14, 27]",554917,en,67.227,02-03-2019,The Siren,FALSE,5.8,26
FALSE,"[27, 9648, 53]",396422,en,62.589,03-08-2017,Annabelle: Creation,FALSE,6.599,5336
FALSE,"[27, 53]",467405,en,85.686,29-09-2017,Don't Sleep,FALSE,5.306,49
FALSE,"[28, 18, 10752]",53182,en,65.68,05-03-2014,300: Rise of an Empire,FALSE,6.097,6142
FALSE,"[18, 36]",964980,en,58.598,05-04-2023,Air,FALSE,7.367,1497
FALSE,"[16, 28, 14]",841755,en,73.642,31-08-2021,Mortal Kombat Legends: Battle of the Realms,FALSE,7.686,397
FALSE,"[28, 12, 18]",20662,en,61.671,12-05-2010,Robin Hood,FALSE,6.388,4310
FALSE,"[10751, 16, 35, 878]",379686,en,76.931,08-07-2021,Space Jam: A New Legacy,FALSE,6.807,3778
FALSE,"[35, 10751, 878, 18]",1109146,es,74.338,01-09-2023,Salta! ,FALSE,6.1,10
FALSE,"[28, 35, 14]",287947,en,77.913,29-03-2019,Shazam!,FALSE,7,8952
FALSE,"[18, 80, 35, 53]",285783,en,53.904,30-09-2015,The Walk,FALSE,6.978,3008
FALSE,"[27, 28, 53]",602223,en,65.609,30-06-2021,The Forever Purge,FALSE,7.009,2283
FALSE,"[878, 28, 53]",34851,en,73.284,03-07-2010,Predators,FALSE,6.246,3798
FALSE,"[28, 53]",11474,en,60.809,01-02-1979,The Warriors,FALSE,7.671,1962
FALSE,"[12, 16, 10751]",105864,en,60.798,14-11-2015,The Good Dinosaur,FALSE,6.741,5210
FALSE,"[18, 36, 10752]",857,en,60.793,24-07-1998,Saving Private Ryan,FALSE,8.211,14873
FALSE,"[28, 18, 36]",1579,en,60.792,07-12-2006,Apocalypto,FALSE,7.571,5137
FALSE,[35],291870,en,60.769,20-01-2016,Dirty Grandpa,FALSE,5.923,4169
FALSE,"[53, 27]",628707,en,60.732,18-10-2019,Trick,FALSE,5.9,131
FALSE,"[28, 878, 80]",1116598,es,60.706,27-04-2023,Control Zeta,FALSE,1.5,2
FALSE,"[35, 18]",37165,en,60.669,04-06-1998,The Truman Show,FALSE,8.135,17115
FALSE,"[18, 28, 10752]",517093,ru,60.559,21-03-2019,Balkan Line,FALSE,7.627,421
FALSE,"[16, 878]",492719,ja,60.552,18-05-2018,Godzilla: City on the Edge of Battle,FALSE,6.45,298
FALSE,"[28, 53]",866398,en,60.534,11-01-2024,The Beekeeper,FALSE,0,0
FALSE,"[28, 14, 35]",43074,en,60.512,14-07-2016,Ghostbusters,FALSE,5.37,6035
FALSE,"[28, 12, 878, 14]",246655,en,60.488,18-05-2016,X-Men: Apocalypse,FALSE,6.513,12326
FALSE,"[27, 9648]",41446,en,60.487,13-04-2011,Scream 4,FALSE,6.454,3403
FALSE,"[18, 35, 10749]",43347,en,60.47,04-11-2010,Love & Other Drugs,FALSE,7.044,4804
FALSE,"[12, 28, 53, 10752]",567189,en,60.422,29-04-2021,Tom Clancy's Without Remorse,FALSE,7.024,2268
FALSE,"[12, 28]",217,en,60.403,21-05-2008,Indiana Jones and the Kingdom of the Crystal Skull,FALSE,6.003,7750
FALSE,"[27, 53]",980078,en,60.348,27-01-2023,Winnie the Pooh: Blood and Honey,FALSE,5.261,1057
FALSE,"[16, 35, 10751, 14]",400155,en,60.335,28-06-2018,Hotel Transylvania 3: Summer Vacation,FALSE,6.887,4119
FALSE,"[18, 9648, 878]",1124,en,60.27,19-10-2006,The Prestige,FALSE,8.205,14930
FALSE,"[16, 12, 35, 10751]",920,en,60.224,08-06-2006,Cars,FALSE,6.945,13084
FALSE,"[35, 10749]",1181678,es,60.218,21-09-2023,Quieres ser mi... hijo?,FALSE,8.586,186
FALSE,"[12, 28]",845111,fr,60.2,13-12-2023,The Three Musketeers: Milady,FALSE,6.837,43
FALSE,"[12, 14, 28]",18823,en,60.155,26-03-2010,Clash of the Titans,FALSE,5.883,5916
FALSE,"[878, 28, 16]",396263,ja,60.129,14-10-2016,GANTZ:O,FALSE,7.309,695
FALSE,"[27, 53, 18]",630586,en,60.113,26-01-2021,Wrong Turn,FALSE,5.965,1003
FALSE,"[27, 28, 53]",442249,en,60.099,04-07-2018,The First Purge,FALSE,5.997,3775
FALSE,"[28, 14, 12]",458576,en,60.054,03-12-2020,Monster Hunter,FALSE,6.636,3078
FALSE,"[80, 18, 28]",957992,zh,60.01,09-04-2022,The Great Arms Robbery,FALSE,6.955,33
FALSE,"[14, 27, 28, 12]",456740,en,60.01,10-04-2019,Hellboy,FALSE,5.555,3161
FALSE,"[16, 14, 12, 28, 10751]",638507,en,60.007,25-10-2019,How to Train Your Dragon: Homecoming,FALSE,8.075,864
FALSE,[35],814776,en,59.981,25-08-2023,Bottoms,FALSE,6.8,273
FALSE,"[80, 35, 28, 12]",207703,en,59.971,13-12-2014,Kingsman: The Secret Service,FALSE,7.636,15826
FALSE,"[16, 28, 35]",347201,ja,59.94,07-08-2015,Boruto: Naruto the Movie,FALSE,7.594,1327
FALSE,"[12, 35, 18, 14]",116745,en,59.91,18-12-2013,The Secret Life of Walter Mitty,FALSE,7.177,7160
FALSE,[18],81672,it,59.888,22-05-1974,Appassionata,FALSE,5.8,42
FALSE,"[27, 9648, 53]",406563,en,59.791,03-01-2018,Insidious: The Last Key,FALSE,6.259,2732
FALSE,"[35, 10749]",1072790,en,59.719,21-12-2023,Anyone But You,FALSE,9.5,2
FALSE,"[16, 35, 12, 10751]",57800,en,59.719,27-06-2012,Ice Age: Continental Drift,FALSE,6.361,7130
FALSE,"[18, 28, 12]",744,en,59.71,16-05-1986,Top Gun,FALSE,7.049,7861
FALSE,[35],980137,es,59.685,30-11-2023,Dad or Mom,FALSE,1.5,1
FALSE,"[35, 18, 10751]",196867,en,59.685,19-12-2014,Annie,FALSE,6.252,1227
FALSE,"[16, 878, 28]",34433,ja,59.676,06-03-1993,Dragon Ball Z: Broly – The Legendary Super Saiyan,FALSE,7.221,818
FALSE,"[27, 878, 53]",5876,en,59.634,21-11-2007,The Mist,FALSE,6.917,4754
FALSE,"[28, 12, 878]",14161,en,59.63,10-10-2009,2012,FALSE,5.828,11402
FALSE,"[28, 53]",8681,en,59.606,18-02-2008,Taken,FALSE,7.4,10570
FALSE,"[28, 35, 80]",1000081,fr,59.555,27-08-2023,Sentinelle,FALSE,5.259,205
FALSE,[35],109439,en,59.542,23-05-2013,The Hangover Part III,FALSE,6.211,8195
FALSE,"[878, 28, 53]",169,en,59.534,21-11-1990,Predator 2,FALSE,6.261,2968
FALSE,"[28, 12]",835017,ta,59.531,11-01-2023,Varisu,FALSE,5.6,32
FALSE,"[35, 27, 53]",1040892,en,59.524,30-08-2023,Slotherhouse,FALSE,4.476,41
FALSE,"[10770, 35, 18, 10749]",1032591,en,59.482,18-12-2022,A Brush with Christmas,FALSE,5.862,29
FALSE,"[53, 9648]",13448,en,59.476,13-05-2009,Angels & Demons,FALSE,6.704,6438
FALSE,[53],108450,it,59.447,22-05-1992,The Smile of the Fox,FALSE,5.6,31
FALSE,"[12, 16, 35, 10751, 14]",9487,en,59.376,25-11-1998,A Bug's Life,FALSE,7,8639
FALSE,"[12, 28, 53, 878]",2756,en,59.356,09-08-1989,The Abyss,FALSE,7.3,2654
FALSE,"[16, 10751, 14]",1001865,en,59.351,18-11-2022,Scrooge: A Christmas Carol,FALSE,6.749,379
FALSE,"[10770, 35, 10749, 18]",1029578,en,59.321,04-12-2022,B&B Merry,FALSE,6.074,34
FALSE,"[35, 10749]",930094,en,59.221,27-07-2023,"Red, White & Royal Blue",FALSE,8.108,929
FALSE,"[28, 80, 18]",949,en,59.204,15-12-1995,Heat,FALSE,7.91,6689
FALSE,"[18, 10752]",591538,en,59.179,05-12-2021,The Tragedy of Macbeth,FALSE,6.979,663
FALSE,"[28, 80, 53]",557946,en,59.149,27-01-2022,Last Looks,FALSE,5.908,251
FALSE,"[27, 878, 53]",37707,en,59.076,06-10-2009,Splice,FALSE,5.855,2097
FALSE,"[35, 18]",1074080,es,59.046,18-08-2023,Campeonex,FALSE,6.7,21
FALSE,"[28, 9648, 878]",13183,en,59.01,04-03-2009,Watchmen,FALSE,7.334,8604
FALSE,"[27, 53]",11357,en,58.984,21-10-1988,Halloween 4: The Return of Michael Myers,FALSE,6.202,1766
FALSE,"[10749, 18]",1122932,en,58.904,21-07-2023,See You on Venus,FALSE,7,88
FALSE,"[16, 12, 14, 10751, 35]",939338,fr,58.854,25-01-2023,Epic Tails,FALSE,6.9,53
FALSE,"[10751, 12, 16, 35]",10527,en,58.806,30-10-2008,Madagascar: Escape 2 Africa,FALSE,6.5,6466
FALSE,"[28, 12, 36, 18]",875104,zh,58.779,16-09-2021,Ip Man: The Awakening,FALSE,6.895,133
FALSE,"[37, 18, 12]",281957,en,58.761,25-12-2015,The Revenant,FALSE,7.529,17292
FALSE,"[35, 10749]",1134041,es,58.715,27-07-2023,La peor de mis bodas 3,FALSE,4.667,2
FALSE,"[16, 14, 10751]",12429,ja,58.663,19-07-2008,Ponyo,FALSE,7.738,3868
FALSE,"[10751, 35]",11674,en,58.663,27-11-1996,101 Dalmatians,FALSE,5.898,3170
FALSE,"[80, 18]",103,en,58.644,09-02-1976,Taxi Driver,FALSE,8.155,11336
FALSE,"[9648, 53, 28, 80, 18]",1075519,en,58.639,03-02-2023,The Locksmith,FALSE,5.852,44
FALSE,"[28, 53]",47964,en,58.629,06-02-2013,A Good Day to Die Hard,FALSE,5.328,6111
FALSE,"[27, 9648, 18]",310131,en,58.565,27-01-2015,The Witch,FALSE,6.932,6505
FALSE,"[27, 53, 28, 12]",396535,ko,58.561,20-07-2016,Train to Busan,FALSE,7.76,6836
FALSE,"[28, 53, 9648, 18]",324668,en,58.519,27-07-2016,Jason Bourne,FALSE,6.336,5426
FALSE,"[35, 80, 10751]",654974,en,58.44,12-11-2021,Home Sweet Home Alone,FALSE,4.937,556
FALSE,"[16, 12, 35, 10751]",46195,en,58.403,03-04-2011,Rio,FALSE,6.724,6286
FALSE,"[878, 27, 53]",158015,en,58.318,31-05-2013,The Purge,FALSE,6.26,7990
FALSE,[35],1621,en,58.284,07-06-1983,Trading Places,FALSE,7.2,2978
FALSE,"[18, 27, 53, 9648]",974191,en,58.238,16-11-2023,The Harbinger,FALSE,10,1
FALSE,"[16, 12, 10751]",82703,en,58.174,07-02-2014,Mr. Peabody & Sherman,FALSE,6.7,2224
FALSE,"[27, 53]",676547,en,58.121,23-10-2022,Prey for the Devil,FALSE,7.029,806
FALSE,"[16, 10751, 14]",16859,ja,58.121,29-07-1989,Kiki's Delivery Service,FALSE,7.814,3687
FALSE,"[27, 14, 53]",675531,en,58.091,11-10-2023,Dark Harvest,FALSE,5.922,134
FALSE,"[878, 18, 53]",78,en,58.047,25-06-1982,Blade Runner,FALSE,7.933,12964
FALSE,"[28, 18, 9648, 53, 80]",7485,en,57.986,22-03-2007,Shooter,FALSE,7.103,4482
FALSE,"[28, 80, 53]",979275,en,57.941,04-08-2023,Mob Land,FALSE,5.767,45
FALSE,"[878, 28, 53]",453405,en,57.906,02-10-2019,Gemini Man,FALSE,6.3,4795
FALSE,"[14, 18, 10749]",162,en,57.872,07-12-1990,Edward Scissorhands,FALSE,7.716,12219
FALSE,"[18, 35]",274479,en,57.859,24-12-2015,Joy,FALSE,6.512,3872
FALSE,"[10751, 18]",499338,en,57.816,06-06-2019,I Believe,FALSE,7.621,124
FALSE,"[28, 12, 14]",447404,en,57.749,03-05-2019,Pokémon Detective Pikachu,FALSE,6.95,6413
FALSE,"[28, 18, 878]",813477,ja,57.742,17-03-2023,Shin Kamen Rider,FALSE,6.986,220
FALSE,"[16, 14, 12]",876792,ja,57.697,25-11-2022,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,FALSE,7.299,338
FALSE,"[53, 28]",603119,en,57.658,18-07-2020,The Silencing,FALSE,6.485,591
FALSE,"[53, 18, 80]",1359,en,57.649,13-04-2000,American Psycho,FALSE,7.408,10024
FALSE,"[16, 28, 878]",126963,ja,57.639,30-03-2013,Dragon Ball Z: Battle of Gods,FALSE,6.787,1413
FALSE,"[16, 28, 35, 10751, 878]",38055,en,57.63,28-10-2010,Megamind,FALSE,6.967,6403
FALSE,"[16, 35, 10751, 14]",9297,en,57.627,30-06-2006,Monster House,FALSE,6.672,3692
FALSE,"[53, 28, 27]",760741,en,57.606,11-08-2022,Beast,FALSE,6.697,1340
FALSE,"[14, 35]",310,en,57.537,23-05-2003,Bruce Almighty,FALSE,6.7,10127
FALSE,[],1164486,pt,57.5,11-10-2021,Rick and Morty: The Great Yokai Battle of Akihabara,FALSE,5.714,7
FALSE,"[10752, 28, 36, 18]",300671,en,57.498,14-01-2016,13 Hours: The Secret Soldiers of Benghazi,FALSE,7.273,3281
FALSE,"[16, 18, 10749, 14]",667520,ja,57.415,18-06-2020,A Whisker Away,FALSE,7.904,1273
FALSE,"[18, 9648]",249397,en,57.37,25-12-2013,Nymphomaniac: Vol. II,FALSE,6.751,2716
FALSE,"[18, 80]",640,en,57.357,16-12-2002,Catch Me If You Can,FALSE,7.973,14625
FALSE,[27],10585,en,57.352,09-11-1988,Child's Play,FALSE,6.7,2720
FALSE,"[16, 14]",961323,en,57.326,23-06-2023,Nimona,FALSE,8,618
FALSE,[27],559740,en,57.32,06-11-2018,Krampus Origins,FALSE,5,17
FALSE,"[12, 16, 10751, 35]",278154,en,57.314,23-06-2016,Ice Age: Collision Course,FALSE,6.081,4227
FALSE,"[14, 28]",1487,en,57.284,02-04-2004,Hellboy,FALSE,6.666,6462
FALSE,"[18, 10749, 14]",122906,en,57.268,04-09-2013,About Time,FALSE,7.913,7892
FALSE,"[18, 36]",365620,en,57.255,14-12-2023,Ferrari,FALSE,7,39
FALSE,"[16, 28, 10751]",1154598,en,57.234,26-10-2023,LEGO Marvel Avengers: Code Red,FALSE,6.546,54
FALSE,"[27, 9648, 53]",493922,en,57.184,07-06-2018,Hereditary,FALSE,7.281,7035
FALSE,"[14, 18, 10749]",297,en,53.276,12-11-1998,Meet Joe Black,FALSE,7.312,4702
FALSE,"[28, 35, 18]",5375,en,59.576,09-11-2007,Fred Claus,FALSE,5.762,786
FALSE,"[28, 12, 80, 9648]",10528,en,66.421,23-12-2009,Sherlock Holmes,FALSE,7.206,13317
FALSE,"[27, 53]",420634,en,57.017,25-01-2018,Terrifier,FALSE,6.497,1792
FALSE,"[35, 18]",937278,en,56.975,28-12-2022,A Man Called Otto,FALSE,7.794,2054
FALSE,"[878, 12, 28]",290859,en,56.907,23-10-2019,Terminator: Dark Fate,FALSE,6.454,4728
FALSE,"[18, 10749]",341174,en,56.877,08-02-2017,Fifty Shades Darker,FALSE,6.492,7321
